"MEASURE","Data Item","REGIONTYPE","Region Type","REGION","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP_P_3","Estimated Resident Population - Persons - 5-9 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",17959,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",1.7,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",1.7,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",1.7,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",1.7,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",1.7,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",19379,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",19310,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",19674,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",19253,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",18828,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",34925,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",35320,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",35738,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",36331,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",36952,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",185344,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",199306,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",210044,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",212109,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",210988,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2011","2011",24132,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2012","2012",25195,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2013","2013",26093,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2014","2014",26707,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2015","2015",27238,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",101912,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",104359,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",107658,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",111014,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",113946,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",105808,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",105080,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",104429,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",104842,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",104377,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",69079,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",72402,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",74919,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",78441,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",81907,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",140313,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",144353,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",147755,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",150944,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",153843,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",16096,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",16183,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",16499,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",16330,,
"ERP_P_5","Estimated Resident Population - Persons - 15-19 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",16009,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2011","2011",464,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2012","2012",461,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2013","2013",439,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2014","2014",395,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2015","2015",346,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",1830,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",1943,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",2119,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",2224,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",2434,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",38071,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",39523,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",40754,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",42023,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",43147,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2011","2011",20837,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2012","2012",20982,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2013","2013",21284,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2014","2014",21688,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2015","2015",22151,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2011","2011",12,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2012","2012",15,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2013","2013",18,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2014","2014",17,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2015","2015",17,,
"ERP_P_3","Estimated Resident Population - Persons - 5-9 years (no.)","AUS","Australia","0","Australia","A","Annual","2011","2011",1387634,,
"ERP_P_3","Estimated Resident Population - Persons - 5-9 years (no.)","AUS","Australia","0","Australia","A","Annual","2012","2012",1419580,,
"ERP_P_3","Estimated Resident Population - Persons - 5-9 years (no.)","AUS","Australia","0","Australia","A","Annual","2013","2013",1455007,,
"ERP_P_3","Estimated Resident Population - Persons - 5-9 years (no.)","AUS","Australia","0","Australia","A","Annual","2014","2014",1487155,,
"ERP_P_3","Estimated Resident Population - Persons - 5-9 years (no.)","AUS","Australia","0","Australia","A","Annual","2015","2015",1515408,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2011","2011",391818,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2012","2012",406697,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2013","2013",423242,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2014","2014",438321,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2015","2015",452893,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2011","2011",226,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2012","2012",213,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2013","2013",207,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2014","2014",204,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2015","2015",213,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","3","Queensland","A","Annual","2011","2011",4476778,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","3","Queensland","A","Annual","2012","2012",4568205,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","3","Queensland","A","Annual","2013","2013",4651359,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","3","Queensland","A","Annual","2014","2014",4719925,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","3","Queensland","A","Annual","2015","2015",4778854,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",5752,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",6327,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",6899,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",7275,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",7581,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","AUS","Australia","0","Australia","A","Annual","2011","2011",1611663,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","AUS","Australia","0","Australia","A","Annual","2012","2012",1623931,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","AUS","Australia","0","Australia","A","Annual","2013","2013",1637654,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","AUS","Australia","0","Australia","A","Annual","2014","2014",1651151,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","AUS","Australia","0","Australia","A","Annual","2015","2015",1660449,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2011","2011",77973,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2012","2012",78889,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2013","2013",79590,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2014","2014",80376,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2015","2015",81432,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",156415,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",162596,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",168291,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",171561,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",173462,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",34773,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",35224,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",34978,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",34180,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",33250,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",511483,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",512106,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",513067,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",514726,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",516586,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","9","Other Territories","A","Annual","2011","2011",3117,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","9","Other Territories","A","Annual","2012","2012",3146,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","9","Other Territories","A","Annual","2013","2013",3175,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","9","Other Territories","A","Annual","2014","2014",3205,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","9","Other Territories","A","Annual","2015","2015",3240,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2011","2011",424794,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2012","2012",434210,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2013","2013",441713,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2014","2014",449529,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2015","2015",456513,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2011","2011",28806,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2012","2012",30258,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2013","2013",31539,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2014","2014",32417,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2015","2015",33260,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2011","2011",181754,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2012","2012",188476,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2013","2013",193911,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2014","2014",201913,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2015","2015",210425,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",166144,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",168351,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",170211,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",172391,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",174863,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","AUS","Australia","0","Australia","A","Annual","2011","2011",954260,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","AUS","Australia","0","Australia","A","Annual","2012","2012",1023622,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","AUS","Australia","0","Australia","A","Annual","2013","2013",1081182,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","AUS","Australia","0","Australia","A","Annual","2014","2014",1118066,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","AUS","Australia","0","Australia","A","Annual","2015","2015",1153357,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2011","2011",21086,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2012","2012",21139,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2013","2013",21278,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2014","2014",21464,,
"ERP_P_4","Estimated Resident Population - Persons - 10-14 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2015","2015",21752,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",18263,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",18188,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",18542,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",18560,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",18694,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2011","2011",363823,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2012","2012",371151,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2013","2013",377292,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2014","2014",380488,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2015","2015",382710,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2011","2011",224,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2012","2012",248,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2013","2013",255,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2014","2014",262,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2015","2015",251,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",173520,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",181443,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",185663,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",185325,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",184441,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",112739,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",114359,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",114913,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",115302,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",115946,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2011","2011",21,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2012","2012",22,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2013","2013",26,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2014","2014",30,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2015","2015",40,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","AUS","Australia","0","Australia","A","Annual","2011","2011",1587244,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","AUS","Australia","0","Australia","A","Annual","2012","2012",1635528,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","AUS","Australia","0","Australia","A","Annual","2013","2013",1661536,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","AUS","Australia","0","Australia","A","Annual","2014","2014",1663474,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","AUS","Australia","0","Australia","A","Annual","2015","2015",1654548,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","3","Queensland","A","Annual","2011","2011",2.6,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","3","Queensland","A","Annual","2012","2012",2.6,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","3","Queensland","A","Annual","2013","2013",2.7,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","3","Queensland","A","Annual","2014","2014",2.7,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","STE","States and Territories","3","Queensland","A","Annual","2015","2015",2.8,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","AUS","Australia","0","Australia","A","Annual","2011","2011",1226000,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","AUS","Australia","0","Australia","A","Annual","2012","2012",1224010,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","AUS","Australia","0","Australia","A","Annual","2013","2013",1241018,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","AUS","Australia","0","Australia","A","Annual","2014","2014",1262707,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","AUS","Australia","0","Australia","A","Annual","2015","2015",1286293,,
