"MEASURE","Data Item","REGIONTYPE","Region Type","REGION","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14100","Hunters Hill (A)","A","Annual","2012","2012",13,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14150","Hurstville (C)","A","Annual","2012","2012",14.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14200","Inverell (A)","A","Annual","2012","2012",24.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14250","Jerilderie (A)","A","Annual","2012","2012",22.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14300","Junee (A)","A","Annual","2012","2012",19.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14350","Kempsey (A)","A","Annual","2012","2012",27.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14400","Kiama (A)","A","Annual","2012","2012",19.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14450","Kogarah (C)","A","Annual","2012","2012",13.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14500","Ku-ring-gai (A)","A","Annual","2012","2012",11.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14550","Kyogle (A)","A","Annual","2012","2012",23.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14600","Lachlan (A)","A","Annual","2012","2012",21.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14650","Lake Macquarie (C)","A","Annual","2012","2012",21.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14700","Lane Cove (A)","A","Annual","2012","2012",13,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14750","Leeton (A)","A","Annual","2012","2012",18,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14800","Leichhardt (A)","A","Annual","2012","2012",12.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14850","Lismore (C)","A","Annual","2012","2012",22.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14870","Lithgow (C)","A","Annual","2012","2012",22.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14900","Liverpool (C)","A","Annual","2012","2012",14.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14920","Liverpool Plains (A)","A","Annual","2012","2012",25.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","14950","Lockhart (A)","A","Annual","2012","2012",18,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15050","Maitland (C)","A","Annual","2012","2012",18.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15150","Manly (A)","A","Annual","2012","2012",13.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15200","Marrickville (A)","A","Annual","2012","2012",15.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15270","Mid-Western Regional (A)","A","Annual","2012","2012",20.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15300","Moree Plains (A)","A","Annual","2012","2012",17.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15350","Mosman (A)","A","Annual","2012","2012",12.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15500","Murray (A)","A","Annual","2012","2012",21.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15550","Murrumbidgee (A)","A","Annual","2012","2012",16.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15650","Muswellbrook (A)","A","Annual","2012","2012",15.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15700","Nambucca (A)","A","Annual","2012","2012",29.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15750","Narrabri (A)","A","Annual","2012","2012",19.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15800","Narrandera (A)","A","Annual","2012","2012",22,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15850","Narromine (A)","A","Annual","2012","2012",21,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15900","Newcastle (C)","A","Annual","2012","2012",18.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","15950","North Sydney (A)","A","Annual","2012","2012",11.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16100","Oberon (A)","A","Annual","2012","2012",19.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16150","Orange (C)","A","Annual","2012","2012",16.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16180","Palerang (A)","A","Annual","2012","2012",13.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16200","Parkes (A)","A","Annual","2012","2012",21.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16250","Parramatta (C)","A","Annual","2012","2012",13.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16350","Penrith (C)","A","Annual","2012","2012",17.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16370","Pittwater (A)","A","Annual","2012","2012",14.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16380","Port Macquarie-Hastings (A)","A","Annual","2012","2012",27,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16400","Port Stephens (A)","A","Annual","2012","2012",22.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16470","Queanbeyan (C)","A","Annual","2012","2012",13.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16550","Randwick (C)","A","Annual","2012","2012",14.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16610","Richmond Valley (A)","A","Annual","2012","2012",25.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16650","Rockdale (C)","A","Annual","2012","2012",14.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16700","Ryde (C)","A","Annual","2012","2012",12.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16900","Shellharbour (C)","A","Annual","2012","2012",21,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","16950","Shoalhaven (C)","A","Annual","2012","2012",25.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17000","Singleton (A)","A","Annual","2012","2012",15.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17050","Snowy River (A)","A","Annual","2012","2012",15.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17100","Strathfield (A)","A","Annual","2012","2012",10.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17150","Sutherland Shire (A)","A","Annual","2012","2012",14.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17200","Sydney (C)","A","Annual","2012","2012",12.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17310","Tamworth Regional (A)","A","Annual","2012","2012",21.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17350","Temora (A)","A","Annual","2012","2012",24.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17400","Tenterfield (A)","A","Annual","2012","2012",27.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17420","The Hills Shire (A)","A","Annual","2012","2012",11.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17450","Tumbarumba (A)","A","Annual","2012","2012",20.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17500","Tumut Shire (A)","A","Annual","2012","2012",16.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17550","Tweed (A)","A","Annual","2012","2012",25.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17620","Upper Hunter Shire (A)","A","Annual","2012","2012",18.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17640","Upper Lachlan Shire (A)","A","Annual","2012","2012",18.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17650","Uralla (A)","A","Annual","2012","2012",19.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17700","Urana (A)","A","Annual","2012","2012",21.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17750","Wagga Wagga (C)","A","Annual","2012","2012",18.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17800","Wakool (A)","A","Annual","2012","2012",18.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17850","Walcha (A)","A","Annual","2012","2012",20,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17900","Walgett (A)","A","Annual","2012","2012",24.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","17950","Warren (A)","A","Annual","2012","2012",20.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18000","Warringah (A)","A","Annual","2012","2012",13.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18020","Warrumbungle Shire (A)","A","Annual","2012","2012",20,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18050","Waverley (A)","A","Annual","2012","2012",13,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18100","Weddin (A)","A","Annual","2012","2012",24.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18150","Wellington (A)","A","Annual","2012","2012",16.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18200","Wentworth (A)","A","Annual","2012","2012",21,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18250","Willoughby (C)","A","Annual","2012","2012",10.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18350","Wingecarribee (A)","A","Annual","2012","2012",20,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18400","Wollondilly (A)","A","Annual","2012","2012",16.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18450","Wollongong (C)","A","Annual","2012","2012",19.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18500","Woollahra (A)","A","Annual","2012","2012",13.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18550","Wyong (A)","A","Annual","2012","2012",22.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18710","Yass Valley (A)","A","Annual","2012","2012",14.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","18750","Young (A)","A","Annual","2012","2012",21.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","50080","Albany (C)","A","Annual","2012","2012",21.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","50210","Armadale (C)","A","Annual","2012","2012",19.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","50280","Augusta-Margaret River (S)","A","Annual","2012","2012",18.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","50350","Bassendean (T)","A","Annual","2012","2012",13.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","50420","Bayswater (C)","A","Annual","2012","2012",13.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","50490","Belmont (C)","A","Annual","2012","2012",16.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","50560","Beverley (S)","A","Annual","2012","2012",23.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","50770","Boyup Brook (S)","A","Annual","2012","2012",15.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","50840","Bridgetown-Greenbushes (S)","A","Annual","2012","2012",19.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","50910","Brookton (S)","A","Annual","2012","2012",21.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","50980","Broome (S)","A","Annual","2012","2012",12.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51080","Broomehill-Tambellup (S)","A","Annual","2012","2012",18.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51120","Bruce Rock (S)","A","Annual","2012","2012",17.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51190","Bunbury (C)","A","Annual","2012","2012",20.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51260","Busselton (C)","A","Annual","2012","2012",17.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51310","Cambridge (T)","A","Annual","2012","2012",10.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51330","Canning (C)","A","Annual","2012","2012",13.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51400","Capel (S)","A","Annual","2012","2012",12.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51540","Carnarvon (S)","A","Annual","2012","2012",21.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51610","Chapman Valley (S)","A","Annual","2012","2012",16.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51680","Chittering (S)","A","Annual","2012","2012",15.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51750","Claremont (T)","A","Annual","2012","2012",13.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51820","Cockburn (C)","A","Annual","2012","2012",15,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51890","Collie (S)","A","Annual","2012","2012",13.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","51960","Coolgardie (S)","A","Annual","2012","2012",13.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","52030","Coorow (S)","A","Annual","2012","2012",23,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","52100","Corrigin (S)","A","Annual","2012","2012",23.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","52170","Cottesloe (T)","A","Annual","2012","2012",14.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","52240","Cranbrook (S)","A","Annual","2012","2012",19.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","52310","Cuballing (S)","A","Annual","2012","2012",17.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","52450","Cunderdin (S)","A","Annual","2012","2012",17.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","52520","Dalwallinu (S)","A","Annual","2012","2012",17.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","52590","Dandaragan (S)","A","Annual","2012","2012",20.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","52660","Dardanup (S)","A","Annual","2012","2012",11.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","52730","Denmark (S)","A","Annual","2012","2012",19.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","52870","Donnybrook-Balingup (S)","A","Annual","2012","2012",18.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","52940","Dowerin (S)","A","Annual","2012","2012",20.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","53010","Dumbleyung (S)","A","Annual","2012","2012",20.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","53150","East Fremantle (T)","A","Annual","2012","2012",12.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","53290","Esperance (S)","A","Annual","2012","2012",14.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","53430","Fremantle (C)","A","Annual","2012","2012",20.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","53570","Gingin (S)","A","Annual","2012","2012",18.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","53710","Goomalling (S)","A","Annual","2012","2012",18.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","53780","Gosnells (C)","A","Annual","2012","2012",12.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","53800","Greater Geraldton (C)","A","Annual","2012","2012",14.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","53990","Harvey (S)","A","Annual","2012","2012",11.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","54060","Irwin (S)","A","Annual","2012","2012",19.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","54170","Joondalup (C)","A","Annual","2012","2012",15,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","54200","Kalamunda (S)","A","Annual","2012","2012",12.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","54280","Kalgoorlie/Boulder (C)","A","Annual","2012","2012",11.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","54340","Katanning (S)","A","Annual","2012","2012",18.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","54410","Kellerberrin (S)","A","Annual","2012","2012",23.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","54550","Kojonup (S)","A","Annual","2012","2012",16.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","54620","Kondinin (S)","A","Annual","2012","2012",17.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","54690","Koorda (S)","A","Annual","2012","2012",18.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","54830","Kwinana (C)","A","Annual","2012","2012",16.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","55110","Mandurah (C)","A","Annual","2012","2012",21.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","55180","Manjimup (S)","A","Annual","2012","2012",16.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","55320","Melville (C)","A","Annual","2012","2012",13.6,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","55460","Merredin (S)","A","Annual","2012","2012",15.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","55600","Moora (S)","A","Annual","2012","2012",14.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","55670","Morawa (S)","A","Annual","2012","2012",17.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","55740","Mosman Park (T)","A","Annual","2012","2012",16.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","55880","Mount Marshall (S)","A","Annual","2012","2012",16.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","56090","Mundaring (S)","A","Annual","2012","2012",22.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","56230","Murray (S)","A","Annual","2012","2012",20.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","56300","Nannup (S)","A","Annual","2012","2012",22.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","56370","Narembeen (S)","A","Annual","2012","2012",16.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","56520","Narrogin (T)","A","Annual","2012","2012",14.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","56580","Nedlands (C)","A","Annual","2012","2012",12.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","56730","Northam (S)","A","Annual","2012","2012",19.2,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","56790","Northampton (S)","A","Annual","2012","2012",22.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","56930","Peppermint Grove (S)","A","Annual","2012","2012",13.7,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","57080","Perth (C)","A","Annual","2012","2012",11.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","57140","Pingelly (S)","A","Annual","2012","2012",20.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","57210","Plantagenet (S)","A","Annual","2012","2012",19.1,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","57280","Port Hedland (T)","A","Annual","2012","2012",11.5,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","57350","Quairading (S)","A","Annual","2012","2012",21.9,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","57490","Rockingham (C)","A","Annual","2012","2012",13.8,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","57700","Serpentine-Jarrahdale (S)","A","Annual","2012","2012",11.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","57840","South Perth (C)","A","Annual","2012","2012",12.3,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","57910","Stirling (C)","A","Annual","2012","2012",15.4,,
"DISAB_3","Disability Estimates - Persons with a disability living in private dwellings (%)","LGA2014","Local Government Areas (2014)","57980","Subiaco (C)","A","Annual","2012","2012",15.1,,
